id,title,stockCode,memberType,kfifUrl
5462,MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,MOBTL,IGS,https://www.kap.org.tr/tr/kfif/8acae2c57afb2d70017d12c6d335669c
5180,MOGAN ENERJİ YATIRIM HOLDİNG A.Ş.,MOGAN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c473646c5e0173e77f33b35138
1095,MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,MNDTR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24158e42201415ae7c0875fab
1265,MORGAN STANLEY MENKUL DEĞERLER A.Ş.,MSI,YK,
5980,MT PORTFÖY YÖNETİMİ A.Ş.,MPO,PYS,
4389,MUFG BANK TURKEY A.Ş.,MUF,YK,
5455,MİA TEKNOLOJİ A.Ş.,MIATK,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47afb298a017cbcef284245ba
5314,MİDAS MENKUL DEĞERLER A.Ş.,MDS,YK,
1494,MİGROS TİCARET A.Ş.,MGROS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141462df2014150162e1c3424
3695,MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,MSGYO,IGS,https://www.kap.org.tr/tr/kfif/8acae2c4540d444501545d374f8d070a
5668,MİSYON YATIRIM BANKASI A.Ş.,"MSY, MSYBN",YK,
238,MİTRA BAĞIMSIZ DENETİM A.Ş.,,BDK,
5390,NASMED ÖZEL SAĞLIK HİZMETLERİ TİCARET A.Ş.,EGEPO,IGS,https://www.kap.org.tr/tr/kfif/8acae2c4794d3648017a9fceecca0bad
5956,NATURA GAYRİMENKUL VE GİRİŞİM SERMAYESİ PORTFÖY YÖNETİMİ A.Ş.,NTR,PYS,
4904,NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,NATEN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c469cee2a2016bb6c259155c47
5303,NATURELGAZ SANAYİ VE TİCARET A.Ş.,NTGAZ,IGS,https://www.kap.org.tr/tr/kfif/8acae2c4782a4d580178492e12820f4f
1572,NCM INVESTMENT MENKUL DEĞERLER A.Ş.,NOR,YK,
4591,NEO PORTFÖY YÖNETİMİ A.Ş.,VVP,"FK, PYS",
1039,NET HOLDİNG A.Ş.,NTHOL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7101412ba0829f034d
1301,NETA MENKUL DEĞERLER A.Ş.,NTA,YK,
1041,NETAŞ TELEKOMÜNİKASYON A.Ş.,NETAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef47014111d7df220232
5793,NEVADOS BAĞIMSIZ DENETİM A.Ş.,,BDK,
1870,NN HAYAT VE EMEKLİLİK A.Ş.,,FK,
4285,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,NOBEL,IGMS,
4841,NOTE OFFİCE ULUSLARARASI BAĞIMSIZ DENETİM DANIŞMANLIK VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
1042,NUH ÇİMENTO SANAYİ A.Ş.,NUHCM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141558bdd014156053d9f04b2
1043,NUROL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,NUGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1416e696301416f6100e76fb9
3791,NUROL HOLDİNG A.Ş.,NRHOL,IGS,
5329,NUROL PORTFÖY YÖNETİMİ A.Ş.,NRL,"FK, PYS",
4512,NUROL VARLIK KİRALAMA A.Ş.,NURVK,IGS,
2200,NUROL YATIRIM BANKASI A.Ş.,"NRBNK, NYB","IGS, YK",
3904,NUROL İNŞAAT VE TİCARET A.Ş.,NRLIN,IGS,
1577,NİĞBAŞ NİĞDE BETON SANAYİ VE TİCARET A.Ş.,NIBAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1413b7ef501413bc24123002f
5934,OBA MAKARNACILIK SANAYİ VE TİCARET A.Ş.,OBAMS,IGS,https://www.kap.org.tr/tr/kfif/8acae2c58b2fa64e018dc01d63686b27
5596,OBASE BİLGİSAYAR VE DANIŞMANLIK HİZMETLERİ TİCARET A.Ş.,OBASE,IGS,https://www.kap.org.tr/tr/kfif/8acae2c57f7cbb49018050e4303b068b
1887,ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,ODAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2416e696c01416edd70713183
2259,ODEA BANK A.Ş.,"ODB, ODEA",YK,
5941,ODİNE SOLUTİONS TEKNOLOJİ TİCARET VE SANAYİ A.Ş.,ODINE,IGS,https://www.kap.org.tr/tr/kfif/8acae2c58b2fa64e018e1cbdc7e02623
5851,OFİS YEM GIDA SANAYİ TİCARET A.Ş.,OFSYM,IGS,https://www.kap.org.tr/tr/kfif/8acae2c586d22c510189bf5dfc710286
2524,OMURGA GAYRİMENKUL VE GİRİŞİM SERMAYESİ PORTFÖY YÖNETİMİ A.Ş.,OGP,"FK, PYS",
5624,ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş.,ONCSM,IGS,https://www.kap.org.tr/tr/kfif/8acae2c4812b870c018161f7cdde10f3
5962,ONUR YÜKSEK TEKNOLOJİ A.Ş.,ONRYT,IGS,https://www.kap.org.tr/tr/kfif/8acae2c58b2fa64e018f8540ca5f57d4
2819,OPET PETROLCÜLÜK A.Ş.,OPET,IGS,
2506,OPTİMA FAKTORİNG A.Ş.,OPTMA,IGS,
4751,ORAGON GAYRİMENKUL VE GİRİŞİM SERMAYESİ PORTFÖY YÖNETİMİ A.Ş.,ORA,"FK, PYS",
2121,ORFİN FİNANSMAN A.Ş.,ORFIN,IGS,
1603,ORGE ENERJİ ELEKTRİK TAAHHÜT A.Ş.,ORGE,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee35c00140ee3971130009
1621,ORMA ORMAN MAHSÜLLERİ İNTEGRE SANAYİ VE TİCARET A.Ş.,ORMA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee37a90140ee3cedbb0002
5407,ORÇAY ORTAKÖY ÇAY SANAYİ VE TİCARET A.Ş.,ORCAY,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47afb298b017b5ea1d5ee3d78
2483,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,OMP,"FK, PYS",
1576,OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,"OMD, OSMEN","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a240ee37a30140ee408ef80002
1576,OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,"OMD, OSMEN","IGS, YK",
1596,OSTİM ENDÜSTRİYEL YATIRIMLAR VE İŞLETME A.Ş.,OSTIM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241462fd8014149e82fb004c5
1046,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,OTKAR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee35c70140ee4316b3001d
2120,OTOKOÇ OTOMOTİV TİCARET VE SANAYİ A.Ş.,OTOKC,IGS,
5880,OTOSOR OTOMOTİV A.Ş.,OTOSR,IGMS,
1752,OTTO HOLDİNG A.Ş.,OTTO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14203278a01420955fc5d14bd
2346,OYAK PORTFÖY YÖNETİMİ A.Ş.,OPO,"FK, PYS",
2486,OYAK YATIRIM MENKUL DEĞERLER A.Ş.,"OYA, OYYAT","IGS, YK",
2486,OYAK YATIRIM MENKUL DEĞERLER A.Ş.,"OYA, OYYAT","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a14158e41f01415a5e854d4441
1456,OYAK YATIRIM ORTAKLIĞI A.Ş.,OYAYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee35c70140ee4e93870038
1019,OYAK ÇİMENTO FABRİKALARI A.Ş.,OYAKC,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f32377aa016c
1598,OYLUM SINAİ YATIRIMLAR A.Ş.,OYLUM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14184e9cf0141919d8abd1552
2189,PALEN ENERJİ DOĞALGAZ DAĞITIM ENDÜSTRİ VE TİCARET A.Ş.,PALEN,IGMS,
2122,PALGAZ DOĞALGAZ DAĞITIM SANAYİ VE TİCARET A.Ş.,PLGAZ,IGMS,
2469,PALMET ENERJİ A.Ş.,PALMT,IGMS,
2262,PAMEL YENİLENEBİLİR ELEKTRİK ÜRETİM A.Ş.,PAMEL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a246b4c5a90147f8ed32b0722f
5487,PANELSAN ÇATI CEPHE SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,PNLSN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47d3bee50017db95876e6220e
1753,PANORA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,PAGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c014134d6641f062a
1338,PAPARA MENKUL DEĞERLER A.Ş.,POL,YK,
4989,PAPİLON SAVUNMA TEKNOLOJİ VE TİCARET A.Ş.,PAPIL,IGS,https://www.kap.org.tr/tr/kfif/8acae2c46e7fdc6a016e93286c5304b5
4640,PARAFİNANS FAKTORİNG A.Ş.,PRFFK,IGS,
5417,PARDUS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,PRDGS,IGS,https://www.kap.org.tr/tr/kfif/8acae2c57afb2d71017bceb97170639d
5552,PARDUS PORTFÖY YÖNETİMİ A.Ş.,PA1,"FK, PYS",
1049,PARK ELEKTRİK ÜRETİM MADENCİLİK SANAYİ VE TİCARET A.Ş.,PRKME,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141da49ea0141e45622e54843
1050,PARSAN MAKİNA PARÇALARI SANAYİİ A.Ş.,PARSN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee84900140f1ecef250011
2025,PASHA YATIRIM BANKASI A.Ş.,"PBT, PBTR","IGS, YK",
5826,PASİFİK EURASİA LOJİSTİK DIŞ TİCARET A.Ş.,PASEU,IGS,https://www.kap.org.tr/tr/kfif/8acae2c586d22c5101887ae575873835
5371,PASİFİK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,PSGYO,IGS,https://www.kap.org.tr/tr/kfif/8acae2c4794d364a017a51e9e5d256c9
5928,PASİFİK TEKNOLOJİ A.Ş.,PATEK,IGS,https://www.kap.org.tr/tr/kfif/8acae2c58b2fa64e018d63b9afbd4e6c
1336,PAY MENKUL DEĞERLER A.Ş.,PAY,YK,
5299,PC İLETİŞİM VE MEDYA HİZMETLERİ SANAYİ TİCARET A.Ş.,PCILT,IGS,https://www.kap.org.tr/tr/kfif/8acae2c5782a4e6d017844c378070abd
1710,PEGASUS HAVA TAŞIMACILIĞI A.Ş.,PGSUS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2422d9a78014232e751bc22a4
4584,PEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,PEKGY,IGS,https://www.kap.org.tr/tr/kfif/8acae2c55fc6011001617acbeb1b48da
1052,PENGUEN GIDA SANAYİ A.Ş.,PENGD,IGS,https://www.kap.org.tr/tr/kfif/4028e4a246b4c5a9014836bd56174fe9
3909,PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş.,PENTA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14184e9c9014198033c094251
968,PERA YATIRIM HOLDİNG A.Ş.,PEHOL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f1f6699e0018
2304,PERFORM PORTFÖY YÖNETİMİ A.Ş.,PER,"FK, PYS",
2371,PERGAMON STATUS DIŞ TİCARET A.Ş.,PSDTC,IGS,https://www.kap.org.tr/tr/kfif/1DE05DAA8399073AE0530A4A622A2EBD
1053,PETKİM PETROKİMYA HOLDİNG A.Ş.,PETKM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef470141165c566a03e4
1054,PETROKENT TURİZM A.Ş.,PKENT,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed72014106c1df9a021f
5338,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,PHP,"FK, PYS",
1311,PHİLLİPCAPİTAL MENKUL DEĞERLER A.Ş.,"PHC, PHLLP",YK,
1057,PINAR ENTEGRE ET VE UN SANAYİİ A.Ş.,PETUN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f1f7b3990027
1058,PINAR SU VE İÇECEK SANAYİ VE TİCARET A.Ş.,PINSU,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f1f8c01a003e
1059,PINAR SÜT MAMÜLLERİ SANAYİİ A.Ş.,PNSUT,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f1f97e530042
227,PKF ADAY BAĞIMSIZ DENETİM A.Ş.,,BDK,
1402,PLASTİKKART AKILLI KART İLETİŞİM SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,PKART,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24184e9e501419d8dd26e7538
3208,PLATFORM TURİZM TAŞIMACILIK GIDA İNŞAAT TEMİZLİK HİZMETLERİ SANAYİ VE TİCARET A.Ş.,PLTUR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2422d9a7801427038d3fc1e11
1608,POLİSAN HOLDİNG A.Ş.,POLHO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241733d4a01417414a27127d7
2219,POLİTEKNİK METAL SANAYİ VE TİCARET A.Ş.,POLTK,IGS,https://www.kap.org.tr/tr/kfif/4028e4a246b4c5a90147fcd473d37f85
1340,PRİM MENKUL DEĞERLER A.Ş.,PMK,YK,
1599,PRİZMA PRES MATBAACILIK YAYINCILIK SANAYİ VE TİCARET A.Ş.,PRZMA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2415f4f8401415ff644c5341c
5913,PUSULA PORTFÖY YÖNETİMİ A.Ş.,PSP,"FK, PYS",
92,PwC BAĞIMSIZ DENETİM VE SERBEST MUHASEBECİ MALİ MÜŞAVİRLİK A.Ş,,BDK,
1337,PİRAMİT MENKUL KIYMETLER A.Ş.,PIT,YK,
5902,PİRAMİT PORTFÖY YÖNETİMİ A.Ş.,PRT,"FK, PYS",
6002,Q YATIRIM BANKASI A.Ş.,"QYATB, YBQ","IGS, YK",
5667,Q YATIRIM HOLDİNG A.Ş.,QYHOL,IGS,
2299,QINVEST PORTFÖY YÖNETİMİ A.Ş.,IEP,"FK, PYS",
2417,QNB BANK A.Ş.,"FIN, QNBFB","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a240e95dc90140ee076f400178
2417,QNB BANK A.Ş.,"FIN, QNBFB","IGS, YK",
2218,QNB FAKTORİNG A.Ş.,QNBFF,IGS,
953,QNB FİNANSAL KİRALAMA A.Ş.,QNBFL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201410821418e027d
2305,QNB PORTFÖY YÖNETİMİ A.Ş.,FPY,"FK, PYS",
1765,QNB SAĞLIK HAYAT SİGORTA VE EMEKLİLİK A.Ş.,,FK,
4843,QNB VARLIK KİRALAMA A.Ş.,QNBVK,IGS,
1302,QNB YATIRIM MENKUL DEĞERLER A.Ş.,"FNY, QNBFI","IGS, YK",
4887,QUA GRANITE HAYAL YAPI VE ÜRÜNLERİ SANAYİ TİCARET A.Ş.,QUAGR,IGS,https://www.kap.org.tr/tr/kfif/8acae2c469cee2a4016b1c1dc11f2b03
5613,QUICK FİNANSMAN A.Ş.,QUFIN,IGS,
2507,RABOBANK A.Ş.,RBO,YK,
883,RAL YATIRIM HOLDİNG A.Ş.,RALYH,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c0141029be169015f
5583,RAM BAĞIMSIZ DENETİM VE DANIŞMANLIK A.Ş.,,BDK,
138,RASYONEL BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
1063,RAY SİGORTA A.Ş.,RAYSG,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241733d4201417ddf67f8288c
5418,RAİNBOW POLİKARBONAT SANAYİ TİCARET A.Ş.,RNPOL,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47afb298b017bcfa8c4e96550
2472,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,PIE,"FK, PYS",
240,REANDA AREN BAĞIMSIZ DENETİM VE SMMM A.Ş.,,BDK,
5866,REEDER TEKNOLOJİ SANAYİ VE TİCARET A.Ş.,REEDR,IGS,https://www.kap.org.tr/tr/kfif/8acae2c586d22c53018a73739d9104a8
4598,REFORM BAĞIMSIZ DENETİM A.Ş.,,BDK,
139,REHBER BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
224,REPORT BAĞIMSIZ DENETİM A.Ş.,,BDK,
1514,REYSAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,RYGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee847b0140f20278c00023
1415,REYSAŞ TAŞIMACILIK VE LOJİSTİK TİCARET A.Ş.,RYSAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee847b0140f203980d0030
1998,RODRİGO TEKSTİL SANAYİ VE TİCARET A.Ş.,RODRG,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241e538ab0141ef77414543c5
5540,ROTA PORTFÖY YÖNETİMİ A.Ş.,ROP,"FK, PYS",
1714,ROYAL HALI İPLİK TEKSTİL MOBİLYA SANAYİ VE TİCARET A.Ş.,ROYAL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2416e696c01416f75fb677481
213,RSM TURKEY ULUSLARARASI BAĞIMSIZ DENETİM A.Ş.,,BDK,
2258,RTA LABORATUVARLARI BİYOLOJİK ÜRÜNLER İLAÇ VE MAKİNE SANAYİ TİCARET A.Ş.,RTALB,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2486ec9ba0148c19eb7eb1933
5478,RUBENİS TEKSTİL SANAYİ TİCARET A.Ş.,RUBNS,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47d3bee50017d8f777c171313
1548,RÖNESANS GAYRİMENKUL YATIRIM A.Ş.,RGYAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241b612d80141d9a52e2a2727
2133,RÖNESANS HOLDİNG A.Ş.,RNHOL,IGMS,
4550,SAFKAR EGE SOĞUTMACILIK KLİMA SOĞUK HAVA TESİSLERİ İHRACAT İTHALAT SANAYİ VE TİCARET A.Ş.,SAFKR,IGS,https://www.kap.org.tr/tr/kfif/8acae2c55fc6011101602fcafb57255a
5937,SAHA KURUMSAL YÖNETİM VE KREDİ DERECELENDİRME HİZMETLERİ A.Ş.,SAHAR,DCS,
2068,SAN-EL MÜHENDİSLİK ELEKTRİK TAAHHÜT SANAYİ VE TİCARET A.Ş.,SANEL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a143371eea0143532e82ac510b
1066,SANKO PAZARLAMA İTHALAT İHRACAT A.Ş.,SANKO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a242140a92014223b5b91333e8
5691,SANİCA ISI SANAYİ A.Ş.,SNICA,IGS,https://www.kap.org.tr/tr/kfif/8acae2c5830502c20183cb8491655a67
1578,SANİFOAM ENDÜSTRİ VE TÜKETİM ÜRÜNLERİ SANAYİ TİCARET A.Ş.,SANFM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141733b560141741ee61b25bd
1552,SARAY MATBAACILIK KAĞITÇILIK KIRTASİYECİLİK TİCARET VE SANAYİ A.Ş.,SAMAT,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1415f4d9b01415fde1bcc2fce
1067,SARKUYSAN ELEKTROLİTİK BAKIR SANAYİ VE TİCARET A.Ş.,SARKY,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7101410294f924012d
1688,SARTEN AMBALAJ SANAYİ VE TİCARET A.Ş.,SARTN,IGS,
1068,SASA POLYESTER SANAYİ A.Ş.,SASA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f20abd9500cc
1983,SAY YENİLENEBİLİR ENERJİ EKİPMANLARI SANAYİ VE TİCARET A.Ş.,SAYAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1415f4d9901416000c2de30f0
5686,SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş.,SDTTR,IGS,https://www.kap.org.tr/tr/kfif/8acae2c48304fe9e0183ac70038e4941
5881,SEFİNE DENİZCİLİK TERSANECİLİK TURİZM SANAYİ VE TİCARET A.Ş.,SFNED,IGMS,
2050,SEKURO PLASTİK AMBALAJ SANAYİ A.Ş.,SEKUR,IGS,https://www.kap.org.tr/tr/kfif/1DE05DAA83C4073AE0530A4A622A2EBD
5362,SELVA GIDA SANAYİ A.Ş.,SELVA,IGS,https://www.kap.org.tr/tr/kfif/8acae2c5794d3d6a0179fb3f31d744cd
1420,SELÇUK ECZA DEPOSU TİCARET VE SANAYİ A.Ş.,SELEC,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2416e697d01416ec00e101dce
1069,SELÇUK GIDA ENDÜSTRİ İHRACAT İTHALAT A.Ş.,SELGD,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141733b51014173e7419c13f1
2437,SENKRON SİBER GÜVENLİK YAZILIM VE BİLİŞİM ÇÖZÜMLERİ A.Ş.,SNKRN,IGS,https://www.kap.org.tr/tr/kfif/402821824bf524dd014c27907cd65b79
186,SER-BERKER BAĞIMSIZ DENETİM A.Ş.,,BDK,
39,SERMAYE PİYASASI KURULU,,DDK,
1705,SERVET GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,SRVGY,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1416e696501416f80a3377c4b
2154,SETUR SERVİS TURİSTİK A.Ş.,KHSTR,IGS,
2500,SEYİTLER KİMYA SANAYİ A.Ş.,SEYKM,IGS,https://www.kap.org.tr/tr/kfif/402821824da3aa97014f16c428d14bcf
5976,SEĞMEN KARDEŞLER GIDA ÜRETİM VE AMBALAJ SANAYİ A.Ş.,SEGMN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c48c3efabf019017378c962a6d
5178,SGD BAĞIMSIZ DENETİM HİZMETLERİ A.Ş.,,BDK,
3084,SHELL & TURCAS PETROL A.Ş.,SHTRP,IGS,
1602,SKYALP FİNANSAL TEKNOLOJİLER VE DANIŞMANLIK A.Ş.,SKYLP,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1415f4d9b01415ff295793adc
5557,SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET A.Ş.,SMRTG,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47d3bee4e017f49ce882e7b01
4872,SMARTİKS YAZILIM A.Ş.,SMART,IGS,https://www.kap.org.tr/tr/kfif/8acae2c569cee403016a6d8db5035804
2049,SOCIETE GENERALE  S.A. PARİS MERKEZİ FRANSA İSTANBUL TÜRKİYE MERKEZ ŞUBESİ,SOG,YK,
1583,SODAŞ SODYUM SANAYİİ A.Ş.,SODSN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201412ad04fdc071d
5537,STATECH PORTFÖY YÖNETİMİ A.Ş.,STE,"FK, PYS",
1349,STRATEJİ MENKUL DEĞERLER A.Ş.,STJ,YK,
2480,STRATEJİ PORTFÖY YÖNETİMİ A.Ş.,STP,"FK, PYS",
2801,SUMAŞ SUNİ TAHTA VE MOBİLYA SANAYİİ A.Ş.,SUMAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141e536460141ea4aa4271f3b
146,SUN BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
5587,SUN TEKSTİL SANAYİ VE TİCARET A.Ş.,SUNTK,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47f7cb4920180234f4d1064b4
3465,SUPERONLINE İLETİŞİM HİZMETLERİ A.Ş.,SUPER,DG,
5910,SUR TATİL EVLERİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,SURGY,IGS,https://www.kap.org.tr/tr/kfif/8acae2c48b2fa25a018c33a0808a03b0
5332,SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş.,SUWEN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47902e75601792308abd41e4a
4744,SUZUKİ MOTORLU ARAÇLAR PAZARLAMA A.Ş.,SZUKI,IGMS,
4099,SÖKE DEĞİRMENCİLİK SANAYİ VE TİCARET A.Ş.,SOKE,IGS,https://www.kap.org.tr/tr/kfif/8acae2c552495f640152d616d67a0b95
1073,SÖKTAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.,SKTAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f275530140f27bc043017d
1074,SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF SANAYİ A.Ş.,SONME,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c01412ad6196104d2
1075,SÖNMEZ PAMUKLU SANAYİİ A.Ş.,SNPAM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c01412ad919a504dd
2411,SÜMER FAKTORİNG A.Ş.,SMRFA,IGS,
3660,SÜMER VARLIK YÖNETİM A.Ş.,SMRVA,IGS,
1436,SİLVERLİNE ENDÜSTRİ VE TİCARET A.Ş.,SILVR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a243dd5e8f01440734fd5613db
1459,SİNPAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,SNGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14184e9cf01419c0168dd5a87
5665,T.C. HAZİNE VE MALİYE BAKANLIĞI DARPHANE VE DAMGA MATBAASI GENEL MÜDÜRLÜĞÜ,DRPHN,IGS,
4408,T.C. TOPLU KONUT İDARESİ BAŞKANLIĞI,TOKI,IGS,
2419,T.C. ZİRAAT BANKASI A.Ş.,"TCZ, TCZB",YK,
4065,TAB GIDA SANAYİ VE TİCARET A.Ş.,TABGD,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141e536460141e5aa84740938
2350,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,TCR,"FK, PYS",
2522,TACİRLER YATIRIM MENKUL DEĞERLER A.Ş.,"TAC, TCRYT","IGS, YK",
2188,TAM FİNANS FAKTORİNG A.Ş.,TAMFA,IGS,
5261,TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,TNZTP,IGS,https://www.kap.org.tr/tr/kfif/8acae2c575a1b5b601773e8cc29d0b24
6030,TARFİN TARIM A.Ş.,TARFN,DG,
5012,TARIM KREDİ HOLDİNG A.Ş.,TKHOL,IGMS,
5366,TARIM KREDİ TEDARİK VE ÜRETİM A.Ş.,TKBIR,IGMS,
3054,TARIM KREDİ YEM SANAYİ VE TİCARET A.Ş.,TKYEM,IGMS,
6027,TARIMKREDİ YAĞ SANAYİ VE TİCARET A.Ş.,TKYAG,DG,
5023,TARKİM BİTKİ KORUMA SANAYİ VE TİCARET A.Ş.,TARKM,IGS,https://www.kap.org.tr/tr/kfif/8acae2c56eccfc0c016fae44264f6323
1091,TAT GIDA SANAYİ A.Ş.,TATGD,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f31089aa010a
5850,TATLIPINAR ENERJİ ÜRETİM A.Ş.,TATEN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c586d22c510189bf5827490281
